task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,4338,-,hu-worker-c24,6f/07f862,nf-6f07f8629a624e0078d17c004eb2b7d9,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1715969428502,1715969432000,1715969432000,3498,0,-,59.1,0.0,3145728,5640192,3145728,5644288,712674,4913,279,18,5353472,16384,4,0,/input/data/work/6f/07f8629a624e0078d17c004eb2b7d9,true,-
2,3147288982,-,hu-worker-c42,8b/e48b37,nf-8be48b373df4afe94e5831b14f404aa6,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1715969428583,1715969434000,1715969445000,16417,11000,-,99.6,0.0,4886528,12550144,4886528,12554240,3147402567,5955,48261,20,0,16384,14,738,/input/data/work/8b/e48b373df4afe94e5831b14f404aa6,true,-
1,4063383142,-,hu-worker-c25,4a/7f1735,nf-4a7f1735b73c4a7d075ff53aa8ffc927,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1715969428437,1715969440000,1715969453000,24563,12000,-,96.8,0.4,1174761472,1186750464,1174761472,1186754560,4064228480,838279378,496316,104481,5865472,838287360,220,978,/input/data/work/4a/7f1735b73c4a7d075ff53aa8ffc927,true,-
44,1396083675,-,hu-worker-c34,6b/5fea61,nf-6b5fea61b7136a439c61a4751ff7a3b2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715969432451,1715969437000,1715969500000,67549,62000,-,206.0,0.5,1228910592,5117587456,1228910592,5178408960,1417781990,3669190,2736062,11226,0,4222976,11,2,/input/data/work/6b/5fea61b7136a439c61a4751ff7a3b2,true,-
25,2235235129,-,hu-worker-c24,5a/2d1871,nf-5a2d18717ed8793233fe0fe72d607bcd,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715969432168,1715969434000,1715969535000,102832,100000,-,204.7,0.4,1091481600,4764860416,1091665920,4765757440,2256971924,3675333,4375042,11284,5967872,4411392,67,0,/input/data/work/5a/2d18717ed8793233fe0fe72d607bcd,true,-
12,2161934675,-,hu-worker-c41,b3/ebeeb1,nf-b3ebeeb1a8c61bc84e399736bd2a129e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715969432267,1715969433000,1715969530000,97733,96000,-,201.7,0.5,1221550080,5117587456,1224769536,5172781056,2183674867,3676853,4231881,11278,52031488,4407296,127,0,/input/data/work/b3/ebeeb1a8c61bc84e399736bd2a129e,true,-
19,2497231368,-,hu-worker-c28,0e/fcf3eb,nf-0efcf3ebd91c0bd999f21c86e01ab59c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715969432497,1715969435000,1715969547000,114503,111000,-,202.2,0.4,1088180224,4833021952,1088401408,4900134912,2518974625,3693316,4886773,11306,20107264,4444160,12,5,/input/data/work/0e/fcf3ebd91c0bd999f21c86e01ab59c,true,-
8,2486687632,-,hu-worker-c42,96/ad0e38,nf-96ad0e384eb834ef74409af593db4965,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715969432779,1715969434000,1715969545000,112221,110000,-,203.8,0.4,1093857280,4969345024,1094246400,5034360832,2508431591,3693332,4866147,11269,0,4460544,12,13,/input/data/work/96/ad0e384eb834ef74409af593db4965,true,-
45,2630683401,-,hu-worker-c35,2e/75a87c,nf-2e75a87c4670ead8d20588d3798a1dc6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715969431821,1715969442000,1715969556000,124179,113000,-,201.9,0.4,1150693376,5049425920,1150693376,5112344576,2652428823,3690250,5147417,11255,16273408,4440064,104,0,/input/data/work/2e/75a87c4670ead8d20588d3798a1dc6,true,-
17,2655690169,-,hu-worker-c28,65/3afeeb,nf-653afeeb116252601dfeca2d8b2704e6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715969432112,1715969435000,1715969556000,123888,120000,-,197.9,0.4,1202950144,5049425920,1215410176,5076287488,2677429763,3684427,5196250,11297,31371264,4505600,129,8,/input/data/work/65/3afeeb116252601dfeca2d8b2704e6,true,-
