task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,4338,-,hu-worker-c24,64/a9824c,nf-64a9824c41d770bf69d781deb6e50b97,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1719602932465,1719602907000,1719602915000,-17465,4000,-,1.4,0.0,3219456,5640192,3219456,5644288,712740,4914,279,18,5353472,16384,2,0,/input/data/work/64/a9824c41d770bf69d781deb6e50b97,true,-
1,3147288982,-,hu-worker-c35,d4/75f694,nf-d475f694a81f36ec66c6c0e0802351ca,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1719602932400,1719602903000,1719602917000,-15400,11000,-,94.2,0.0,4894720,12550144,4894720,12554240,3147402601,5959,48261,20,8192000,16384,36,695,/input/data/work/d4/75f694a81f36ec66c6c0e0802351ca,true,-
2,4063383142,-,hu-worker-c27,eb/02c78f,nf-eb02c78fa75d5d48d950df6efb9e2a22,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1719602932518,1719602905000,1719602919000,-13518,12000,-,92.0,0.4,1174663168,1186750464,1174663168,1186754560,4064228622,838279376,496316,104481,237568,838287360,97,1006,/input/data/work/eb/02c78fa75d5d48d950df6efb9e2a22,true,-
12,2161934675,-,hu-worker-c42,34/7d94d5,nf-347d94d5e55af8b108ff88bfdd74d217,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1719602951177,1719602922000,1719603018000,66823,95000,-,200.5,0.4,1118330880,5045231616,1118371840,5045235712,2183675084,3676842,4231880,11194,8192,4349952,7,2,/input/data/work/34/7d94d5e55af8b108ff88bfdd74d217,true,-
32,2235235129,-,hu-worker-c34,44/cc19b1,nf-44cc19b1aed6ce5fccf1cb7b6d206339,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1719602951003,1719602924000,1719603021000,69997,95000,-,201.7,0.4,1091575808,4969345024,1091575808,5036457984,2256971578,3675339,4375043,11326,0,4358144,8,3,/input/data/work/44/cc19b1aed6ce5fccf1cb7b6d206339,true,-
43,2522583655,-,hu-worker-c24,1a/3cf875,nf-1a3cf875cbbed2cf9b629a8eae6154a1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1719602951838,1719602918000,1719603028000,76162,109000,-,203.3,0.4,1094385664,4901183488,1094844416,4901191680,2544320919,3679546,4936276,11209,4096,4403200,12,8,/input/data/work/1a/3cf875cbbed2cf9b629a8eae6154a1,true,-
67,2610621320,-,hu-worker-c41,5a/452a99,nf-5a452a997caf67a3d5f0664635cfa68b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1719602951307,1719602952000,1719603066000,114693,113000,-,203.5,0.4,1091342336,4833021952,1091715072,4900134912,2632361606,3688476,5108226,11269,51126272,4419584,119,1,/input/data/work/5a/452a997caf67a3d5f0664635cfa68b,true,-
5,2486687632,-,hu-worker-c24,52/c52f15,nf-52c52f152b1e0cd0f85bc39e37a678ba,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1719602951355,1719602917000,1719603031000,79645,113000,-,200.6,0.4,1213489152,5117587456,1226604544,5184700416,2508432289,3693313,4866148,11353,50991104,4452352,126,0,/input/data/work/52/c52f152b1e0cd0f85bc39e37a678ba,true,-
7,2486687632,-,hu-worker-c27,d5/ae2880,nf-d5ae2880ebf293a1db2d9f0147826bad,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1719602951451,1719602917000,1719603030000,78549,112000,-,199.3,0.5,1221439488,4981264384,1232330752,5044183040,2508432817,3693335,4866150,11269,50995200,4440064,127,6,/input/data/work/d5/ae2880ebf293a1db2d9f0147826bad,true,-
42,2486687632,-,hu-worker-c25,c6/4208d8,nf-c64208d872b110ffc6f14ff52e35050d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1719602951653,1719602924000,1719603036000,84347,111000,-,202.4,0.4,1087660032,4696698880,1087660032,4761714688,2508432223,3694693,4866179,11269,22507520,4411392,75,2,/input/data/work/c6/4208d872b110ffc6f14ff52e35050d,true,-
