
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::                (v3.1.5)

2024-07-19T22:24:01.283Z  INFO 1 --- [           main] cws.k8s.scheduler.Main                   : Starting Main v1.2-SNAPSHOT using Java 17-ea with PID 1 (/app/cws-k8s-scheduler.jar started by root in /app)
2024-07-19T22:24:01.286Z  INFO 1 --- [           main] cws.k8s.scheduler.Main                   : No active profile set, falling back to 1 default profile: "default"
2024-07-19T22:24:03.186Z  INFO 1 --- [           main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2024-07-19T22:24:03.201Z  INFO 1 --- [           main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-07-19T22:24:03.202Z  INFO 1 --- [           main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.15]
2024-07-19T22:24:03.324Z  INFO 1 --- [           main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-07-19T22:24:03.324Z  INFO 1 --- [           main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1968 ms
2024-07-19T22:24:03.779Z  INFO 1 --- [           main] cws.k8s.scheduler.Main                   : 


================================================================================================
=                                                                                              =
=  Common Workflow Scheduler for Kubernetes 1.2-SNAPSHOT (21/05/24-11:49:03)                   =
=                                                                                              =
=  If you use the Common Workflow Scheduler for research purposes, please cite the following:  =
=  Lehmann Fabian, Jonathan Bader, Friedrich Tschirpke, Lauritz Thamsen, and Ulf Leser.        =
=  "How Workflow Engines Should Talk to Resource Managers: A Proposal for a Common Workflow    =
=  Scheduling Interface." In 2023 IEEE/ACM 23rd International Symposium on Cluster, Cloud and  =
=  Internet Computing (CCGrid). Bangalore, India, 2023.                                        =
=                                                                                              =
================================================================================================


2024-07-19T22:24:05.034Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-master-c20 has RAM: 269785337856 and CPU: 32
2024-07-19T22:24:05.037Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-master-c21 has RAM: 269785411584 and CPU: 32
2024-07-19T22:24:05.038Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-master-c22 has RAM: 269785415680 and CPU: 32
2024-07-19T22:24:05.038Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c23 has RAM: 269785198592 and CPU: 32
2024-07-19T22:24:05.038Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c24 has RAM: 97986519040 and CPU: 32
2024-07-19T22:24:05.038Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c25 has RAM: 97986502656 and CPU: 32
2024-07-19T22:24:05.038Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c26 has RAM: 269785190400 and CPU: 32
2024-07-19T22:24:05.039Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c27 has RAM: 97986740224 and CPU: 32
2024-07-19T22:24:05.039Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c28 has RAM: 97986646016 and CPU: 32
2024-07-19T22:24:05.039Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c29 has RAM: 269785346048 and CPU: 32
2024-07-19T22:24:05.039Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c30 has RAM: 134594490368 and CPU: 32
2024-07-19T22:24:05.040Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c31 has RAM: 134594478080 and CPU: 32
2024-07-19T22:24:05.040Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c32 has RAM: 134594473984 and CPU: 32
2024-07-19T22:24:05.040Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c33 has RAM: 134594600960 and CPU: 32
2024-07-19T22:24:05.040Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c34 has RAM: 97981902848 and CPU: 32
2024-07-19T22:24:05.040Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c35 has RAM: 97981894656 and CPU: 32
2024-07-19T22:24:05.041Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c36 has RAM: 269780586496 and CPU: 32
2024-07-19T22:24:05.041Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c37 has RAM: 269780434944 and CPU: 32
2024-07-19T22:24:05.041Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c38 has RAM: 269780574208 and CPU: 32
2024-07-19T22:24:05.041Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c39 has RAM: 269780561920 and CPU: 32
2024-07-19T22:24:05.042Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c40 has RAM: 269780561920 and CPU: 32
2024-07-19T22:24:05.042Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c41 has RAM: 97981751296 and CPU: 32
2024-07-19T22:24:05.042Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c42 has RAM: 97981751296 and CPU: 32
2024-07-19T22:24:05.042Z  INFO 1 --- [           main] cws.k8s.scheduler.model.NodeWithAlloc    : Node hu-worker-c43 has RAM: 269780578304 and CPU: 32
2024-07-19T22:24:05.485Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-master-c20 was added
2024-07-19T22:24:05.500Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-master-c21 was added
2024-07-19T22:24:05.510Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-master-c22 was added
2024-07-19T22:24:05.518Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c23 was added
2024-07-19T22:24:05.526Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c24 was added
2024-07-19T22:24:05.532Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c25 was added
2024-07-19T22:24:05.539Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c26 was added
2024-07-19T22:24:05.546Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c27 was added
2024-07-19T22:24:05.553Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c28 was added
2024-07-19T22:24:05.559Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c29 was added
2024-07-19T22:24:05.565Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c30 was added
2024-07-19T22:24:05.571Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c31 was added
2024-07-19T22:24:05.577Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c32 was added
2024-07-19T22:24:05.582Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c33 was added
2024-07-19T22:24:05.587Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c34 was added
2024-07-19T22:24:05.593Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c35 was added
2024-07-19T22:24:05.597Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c36 was added
2024-07-19T22:24:05.601Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c37 was added
2024-07-19T22:24:05.606Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c38 was added
2024-07-19T22:24:05.609Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c39 was added
2024-07-19T22:24:05.613Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c40 was added
2024-07-19T22:24:05.617Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c41 was added
2024-07-19T22:24:05.620Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c42 was added
2024-07-19T22:24:05.624Z  INFO 1 --- [pool-2-thread-1] c.k8s.scheduler.client.KubernetesClient  : New Node hu-worker-c43 was added
2024-07-19T22:24:05.788Z  INFO 1 --- [pool-2-thread-1] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod airflow-pgbouncer-5d9f84b6c-jt87g to node hu-master-c20 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.793Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod airflow-postgres-postgresql-0 to node hu-master-c20 with Requirements{cpu=2, ram=2.00 GB}
2024-07-19T22:24:05.795Z  INFO 1 --- [pool-2-thread-1] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod airflow-scheduler-78fb664656-qhpsw to node hu-master-c21 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.797Z  INFO 1 --- [pool-2-thread-1] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod airflow-statsd-6bd4bdff54-jm457 to node hu-master-c20 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.802Z  INFO 1 --- [pool-2-thread-1] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod airflow-triggerer-54dd6d6f5d-c788g to node hu-master-c21 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.811Z  INFO 1 --- [pool-2-thread-1] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod airflow-webserver-565cf5b686-275v8 to node hu-master-c21 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.815Z  INFO 1 --- [pool-2-thread-1] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod airflow-webserver-565cf5b686-jn9vl to node hu-master-c20 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.822Z  INFO 1 --- [pool-2-thread-1] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod airflow-webserver-565cf5b686-lqvxr to node hu-master-c20 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.825Z  INFO 1 --- [pool-2-thread-1] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod filebeat-filebeat-bff4db87b-b4zt9 to node hu-master-c22 with Requirements{cpu=0.100, ram=100.00 MB}
2024-07-19T22:24:05.827Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod filebeat-filebeat-bff4db87b-jfvxj to node hu-master-c21 with Requirements{cpu=0.100, ram=100.00 MB}
2024-07-19T22:24:05.829Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod filebeat-filebeat-bff4db87b-wsvch to node hu-master-c20 with Requirements{cpu=0.100, ram=100.00 MB}
2024-07-19T22:24:05.850Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod ubuntu-pod to node hu-worker-c40 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.853Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod es-kb-elasticsearch-master-0 to node hu-master-c21 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.855Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod es-kb-elasticsearch-master-1 to node hu-master-c21 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.858Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod es-kb-elasticsearch-master-2 to node hu-master-c20 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.861Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod es-kb-kibana-8c78f665f-m7jx4 to node hu-master-c20 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.862Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod nextflow-entrypoint to node hu-worker-c30 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.864Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod rangeland to node hu-worker-c30 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.865Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod rangeland2 to node hu-worker-c30 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.867Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod nextflow to node hu-worker-c41 with Requirements{cpu=0, ram=2.79 GB}
2024-07-19T22:24:05.875Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-prepare-29trg to node hu-worker-c42 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.880Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-prepare-2tmnj to node hu-worker-c28 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.884Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-prepare-c2cdj to node hu-worker-c35 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.888Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-prepare-g4nbk to node hu-worker-c27 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.892Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-prepare-mq52s to node hu-worker-c41 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.895Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-prepare-r6d99 to node hu-worker-c25 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.900Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-prepare-x97cx to node hu-worker-c24 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.904Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-prepare-xhhhf to node hu-worker-c34 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.905Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod workflow-scheduler to node hu-worker-c41 with Requirements{cpu=1, ram=1.95 GB}
2024-07-19T22:24:05.907Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-5rxw5 to node hu-worker-c38 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.909Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-5t68z to node hu-worker-c31 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.911Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-6wqcm to node hu-worker-c32 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.913Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-87q85 to node hu-worker-c37 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.916Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-cn2ws to node hu-worker-c35 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.918Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-dkxjs to node hu-worker-c34 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.920Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-h4t82 to node hu-worker-c39 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.922Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-m59sf to node hu-worker-c33 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.924Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-n6ck4 to node hu-worker-c36 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.926Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-feature-discovery-nxcnb to node hu-worker-c30 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.929Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-operator-7b98b4c9bb-twdlc to node hu-master-c20 with Requirements{cpu=0.200, ram=100.00 MB}
2024-07-19T22:24:05.932Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-operator-node-feature-discovery-master-56f9cbf86c-9jpl5 to node hu-master-c20 with Requirements{cpu=0, ram=0 B}
2024-07-19T22:24:05.934Z  INFO 1 --- [pool-2-thread-2] cws.k8s.scheduler.model.NodeWithAlloc    : Adding pod gpu-operator-node-feature-discovery-worker-4hqts to node hu-worker-c38 with Requirements{cpu=0, ram=0 B}
