task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
1,623266,-,hu-worker-c25,b5/418eec,nf-b5418eecf011ffd104ead8d78d8d1b8b,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145323664,1716145304000,1716145308000,-15664,1545,-,1127.2,0.0,26181632,30846976,26329088,30896128,240915285,4163869,87597,2488,8396800,5767168,437,32,/input/data/work/b5/418eecf011ffd104ead8d78d8d1b8b,true,-
2,623266,-,hu-worker-c35,ca/a9e299,nf-caa9e299ad63b6a8263496678d2652c6,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145323602,1716145312000,1716145315000,-8602,2404,-,1386.2,0.0,96264192,2436829184,104304640,2627801088,243273179,5325740,90395,2833,0,7151616,453,45,/input/data/work/ca/a9e299ad63b6a8263496678d2652c6,true,-
10,3383126043,-,hu-worker-c35,7f/026def,nf-7f026def67db08441fb7bd3e4272537f,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19920216_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19920216_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145342928,1716145323000,1716145323000,-19928,131,-,80.0,0.0,3063808,4079616,3067904,4128768,476660,29071,903,35,0,49152,3,1,/input/data/work/7f/026def67db08441fb7bd3e4272537f,true,-
30,3328488817,-,hu-worker-c27,33/e75108,nf-33e7510820d383f72e6dc280c54f6f88,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19970504_20211128_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19970504_20211128_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145343516,1716145324000,1716145324000,-19516,145,-,77.7,0.0,3227648,4079616,3231744,4128768,477607,29073,903,35,0,49152,4,4,/input/data/work/33/e7510820d383f72e6dc280c54f6f88,true,-
7,3368440400,-,hu-worker-c41,2a/cf1279,nf-2acf1279ddbbc4b359613791b223d5e0,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20010531_20200906_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20010531_20200906_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145343743,1716145344000,1716145344000,257,100,-,98.9,0.0,14360576,168202240,14385152,168251392,476958,29064,903,35,917504,49152,8,1,/input/data/work/2a/cf1279ddbbc4b359613791b223d5e0,true,-
32,3322905915,-,hu-worker-c35,38/6f3cf1,nf-386f3cf1b7bfdc0cba32ef19c778e81d,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19960805_20200911_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19960805_20200911_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145343858,1716145323000,1716145323000,-20858,146,-,65.4,0.0,2899968,4079616,2904064,4128768,476659,29071,903,35,0,49152,3,0,/input/data/work/38/6f3cf1b7bfdc0cba32ef19c778e81d,true,-
23,3417443860,-,hu-worker-c41,bb/7e2ca3,nf-bb7e2ca3504900cecd4ca4713d10a6e9,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19920420_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19920420_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145344100,1716145344000,1716145345000,900,96,-,104.1,0.0,16949248,168202240,16957440,168251392,476959,29065,903,35,0,49152,3,0,/input/data/work/bb/7e2ca3504900cecd4ca4713d10a6e9,true,-
27,3391484034,-,hu-worker-c27,a9/715d77,nf-a9715d77439fdfe7b0d1d0f7ff3f3c1a,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19941222_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19941222_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145344228,1716145324000,1716145324000,-20228,136,-,71.0,0.0,2981888,4079616,2985984,4128768,477607,29073,903,35,0,49152,3,3,/input/data/work/a9/715d77439fdfe7b0d1d0f7ff3f3c1a,true,-
22,3363124219,-,hu-worker-c35,e4/b24bd4,nf-e4b24bd4da8560b8195483f69fcb7011,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19851127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19851127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145344341,1716145323000,1716145323000,-21341,137,-,69.6,0.0,2940928,4079616,2945024,4128768,476660,29071,903,35,4198400,49152,3,0,/input/data/work/e4/b24bd4da8560b8195483f69fcb7011,true,-
34,3383118869,-,hu-worker-c27,ef/501353,nf-ef501353afe70c0624349f96c95b9e59,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19990424_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19990424_20200908_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1716145344920,1716145324000,1716145324000,-20920,140,-,75.1,0.0,3002368,4079616,3006464,4128768,477608,29073,903,35,0,49152,4,4,/input/data/work/ef/501353afe70c0624349f96c95b9e59,true,-
