task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
7,1888,hu-worker-c28,15/1212dd,nf-151212dd64e7e3f322fda6dde428ad2d,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD,GCA_002596845.1_ASM259684v1_genomic.fna.gz,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD (GCA_002596845.1_ASM259684v1_genomic.fna.gz),COMPLETED,0,-,quay.io/biocontainers/bowtie2:2.4.2--py38h1c8e9b9_1,1,14400000,-,7516192768,1,1717608189127,1717608178000,1717608179000,-10127,0,-,100.7,0.0,2916352,11575296,2916352,11579392,1426779,8406725,460,1452,0,8421376,2,0,/input/data/work/15/1212dd64e7e3f322fda6dde428ad2d,true,-
28,680316435,hu-worker-c41,f5/923809,nf-f5923809324b0611df848b6bed1e8d73,NFCORE_MAG:MAG:FASTP,ERR260271,NFCORE_MAG:MAG:FASTP (ERR260271),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189553,1717608190000,1717608210000,20447,20000,-,439.7,1.0,2588418048,3167883264,2588418048,3167887360,739108784,580278036,358,1636,102400,580304896,8,50,/input/data/work/f5/923809324b0611df848b6bed1e8d73,true,-
26,723955139,hu-worker-c34,7f/753835,nf-7f75383568906262d1ab4bb7adfed0c3,NFCORE_MAG:MAG:FASTP,ERR260273,NFCORE_MAG:MAG:FASTP (ERR260273),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189040,1717608177000,1717608199000,9960,21000,-,423.5,0.9,2565193728,3201286144,2565226496,3234861056,782747616,612149017,369,1696,0,612171776,12,46,/input/data/work/7f/75383568906262d1ab4bb7adfed0c3,true,-
23,938847870,hu-worker-c35,82/e772bb,nf-82e772bbb80baac798a32e2a0f4b2638,NFCORE_MAG:MAG:FASTP,ERR260275,NFCORE_MAG:MAG:FASTP (ERR260275),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608188852,1717608175000,1717608206000,17148,30000,-,398.1,0.9,2340544512,2864787456,2340544512,2864791552,997640335,783611275,421,2000,0,783642624,13,71,/input/data/work/82/e772bbb80baac798a32e2a0f4b2638,true,-
14,723955139,hu-worker-c34,ad/e99dd3,nf-ade99dd3f24196cb4c1ddd01c65ee222,NFCORE_MAG:MAG:FASTQC_RAW,ERR260273,NFCORE_MAG:MAG:FASTQC_RAW (ERR260273),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189271,1717608177000,1717608206000,16729,28000,-,218.3,0.4,1081053184,4833021952,1081262080,4901191680,745709536,3815272,1423416,11884,0,4337664,8,5,/input/data/work/ad/e99dd3f24196cb4c1ddd01c65ee222,true,-
19,915132773,hu-worker-c24,50/240745,nf-50240745f04e2abfbeea8b6e2de3bc97,NFCORE_MAG:MAG:FASTQC_RAW,ERR260216,NFCORE_MAG:MAG:FASTQC_RAW (ERR260216),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608188904,1717608177000,1717608211000,22096,33000,-,214.9,0.4,1121243136,5045231616,1122160640,5110247424,936967196,3947511,1796938,12098,0,4468736,8,5,/input/data/work/50/240745f04e2abfbeea8b6e2de3bc97,true,-
32,1430756893,hu-worker-c25,c4/0f84af,nf-c40f84af1131b772c58afe7f3a55cad7,NFCORE_MAG:MAG:FASTP,ERR260215,NFCORE_MAG:MAG:FASTP (ERR260215),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608188998,1717608172000,1717608217000,28002,43000,-,509.1,1.0,2827894784,3233927168,2827894784,3233931264,1493743812,1396189923,537,3040,7221248,1396219904,39,102,/input/data/work/c4/0f84af1131b772c58afe7f3a55cad7,true,-
17,1940349711,hu-worker-c41,29/112793,nf-29112793e4bfe47ec8bbdd138bcb098a,NFCORE_MAG:MAG:FASTP,ERR260158,NFCORE_MAG:MAG:FASTP (ERR260158),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189171,1717608189000,1717608237000,47829,47000,-,551.6,1.1,2858201088,3330932736,2858209280,3330936832,2003336362,1802267459,659,3896,2920448,1802293248,32,59,/input/data/work/29/112793e4bfe47ec8bbdd138bcb098a,true,-
1,1793175245,hu-worker-c35,c8/af3286,nf-c8af32866df7c78b73f8b109939c17da,NFCORE_MAG:MAG:FASTP,ERR275252,NFCORE_MAG:MAG:FASTP (ERR275252),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189414,1717608175000,1717608226000,36586,50000,-,742.5,1.1,3012395008,3502886912,3012395008,3502891008,1839384792,1751588017,620,6284,0,1751609344,13,81,/input/data/work/c8/af32866df7c78b73f8b109939c17da,true,-
6,0,hu-worker-c25,fd/5d910f,nf-fd5d910fad6a96c354333fe84f6d5c87,NFCORE_MAG:MAG:KRONA_DB,-,NFCORE_MAG:MAG:KRONA_DB,COMPLETED,0,-,quay.io/biocontainers/krona:2.7.1--pl526_5,1,14400000,-,7516192768,1,1717608189377,1717608173000,1717608230000,40623,57146,-,90.4,0.7,1888235520,1950126080,1908805632,1970798592,1044014967,1143446052,115764,85540,14934016,672194560,12142,320,/input/data/work/fd/5d910fad6a96c354333fe84f6d5c87,true,-
20,2337963852,hu-worker-c25,82/517275,nf-825172759d0a0fa004bd80d48d839aac,NFCORE_MAG:MAG:FASTP,ERR260246,NFCORE_MAG:MAG:FASTP (ERR260246),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189492,1717608173000,1717608232000,42508,58000,-,547.9,1.1,2955333632,3508174848,2955333632,3508178944,2400950774,2308741695,754,4480,0,2308767744,16,139,/input/data/work/82/5172759d0a0fa004bd80d48d839aac,true,-
33,3082035207,hu-worker-c27,a6/d5e474,nf-a6d5e474f58e1feeb35829c7228627c8,NFCORE_MAG:MAG:FASTP,ERR260211,NFCORE_MAG:MAG:FASTP (ERR260211),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608188952,1717608175000,1717608236000,47048,59000,-,557.3,1.0,2824450048,3236442112,2824450048,3236446208,3153411235,2757688796,934,5082,3022848,2757713920,36,36,/input/data/work/a6/d5e474f58e1feeb35829c7228627c8,true,-
10,1940349711,hu-worker-c27,02/f78742,nf-02f787428242f5ecdbc4c629675be14f,NFCORE_MAG:MAG:FASTQC_RAW,ERR260158,NFCORE_MAG:MAG:FASTQC_RAW (ERR260158),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189345,1717608175000,1717608246000,56655,70000,-,207.5,0.4,1089064960,4833021952,1089064960,4900134912,1962216755,4065456,3799390,12261,4276224,4739072,38,6,/input/data/work/02/f787428242f5ecdbc4c629675be14f,true,-
27,699735036,hu-worker-c35,3b/7e94a8,nf-3b7e94a848786269c755b59f17bb8d76,NFCORE_MAG:MAG:FASTP,ERR260272,NFCORE_MAG:MAG:FASTP (ERR260272),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608190101,1717608229000,1717608248000,57899,19000,-,466.9,0.9,2518757376,3099422720,2518757376,3166535680,758527498,586927824,364,1648,0,586956800,13,69,/input/data/work/3b/7e94a848786269c755b59f17bb8d76,true,-
31,915132773,hu-worker-c41,7e/7dc709,nf-7e7dc7095fb5348bd78e9aa337a406c3,NFCORE_MAG:MAG:FASTP,ERR260216,NFCORE_MAG:MAG:FASTP (ERR260216),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608190316,1717608240000,1717608269000,78684,28000,-,453.6,1.0,2784776192,3234062336,2784776192,3234066432,978119430,887981606,416,2166,0,888008704,5,57,/input/data/work/7e/7dc7095fb5348bd78e9aa337a406c3,true,-
24,1009910276,hu-worker-c25,65/542486,nf-655424869f14c0e802a46d2a7245e6f1,NFCORE_MAG:MAG:FASTP,ERR260274,NFCORE_MAG:MAG:FASTP (ERR260274),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608190066,1717608220000,1717608253000,62934,32000,-,403.5,0.9,2515578880,3100909568,2515587072,3100913664,1068702895,877248746,435,2146,0,877277184,16,241,/input/data/work/65/5424869f14c0e802a46d2a7245e6f1,true,-
37,3812086518,hu-worker-c28,26/b08a78,nf-26b08a783c8fe8f3a3a8205b2e773e53,NFCORE_MAG:MAG:FASTP,ERR260208,NFCORE_MAG:MAG:FASTP (ERR260208),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608190244,1717608183000,1717608258000,67756,73000,-,566.4,1.1,2917031936,3303403520,2917064704,3370516480,3883462441,3407177710,1108,6108,0,3407200256,12,20,/input/data/work/26/b08a783c8fe8f3a3a8205b2e773e53,true,-
35,3501979303,hu-worker-c41,b8/6b2435,nf-b86b2435e2441aa2158214c88c958751,NFCORE_MAG:MAG:FASTP,ERR260210,NFCORE_MAG:MAG:FASTP (ERR260210),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189995,1717608214000,1717608281000,91005,65000,-,601.7,1.1,3047071744,3705356288,3047071744,3772469248,3573354566,3105108957,1035,5628,0,3105128448,7,58,/input/data/work/b8/6b2435e2441aa2158214c88c958751,true,-
39,3171744603,hu-worker-c34,53/1c7932,nf-531c79326fb477ed03ef0c7f7032cb0a,NFCORE_MAG:MAG:FASTP,ERR260207,NFCORE_MAG:MAG:FASTP (ERR260207),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608190134,1717608201000,1717608263000,72866,60000,-,552.8,1.0,2834628608,3170066432,2834628608,3170070528,3243119996,2847550279,956,5210,0,2847576064,11,32,/input/data/work/53/1c79326fb477ed03ef0c7f7032cb0a,true,-
3,1793175245,hu-worker-c42,e7/da80e0,nf-e7da80e05855c81b83844b4296602df9,NFCORE_MAG:MAG:FASTQC_RAW,ERR275252,NFCORE_MAG:MAG:FASTQC_RAW (ERR275252),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189082,1717608176000,1717608269000,79918,92000,-,204.9,0.4,1176948736,5113393152,1176948736,5180506112,1814799083,3377838,3511405,11308,0,4075520,8,4,/input/data/work/e7/da80e05855c81b83844b4296602df9,true,-
22,3082035207,hu-worker-c42,52/0d1505,nf-520d150533e9be3f5bbafc6fe13431e6,NFCORE_MAG:MAG:FASTQC_RAW,ERR260211,NFCORE_MAG:MAG:FASTQC_RAW (ERR260211),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189452,1717608176000,1717608270000,80548,93000,-,201.9,0.4,1186643968,5185748992,1214349312,5191208960,3103826988,3865651,6029081,11970,0,4595712,7,2,/input/data/work/52/0d150533e9be3f5bbafc6fe13431e6,true,-
5,5963008395,hu-worker-c28,66/762775,nf-667627751405f5dfe1629537315a8d59,NFCORE_MAG:MAG:KRAKEN2_DB_PREPARATION,-,NFCORE_MAG:MAG:KRAKEN2_DB_PREPARATION,COMPLETED,0,-,ubuntu:20.04,1,14400000,-,7516192768,1,1717608189593,1717608178000,1717608271000,81407,80749,-,122.4,0.0,7024640,11624448,7024640,11640832,13981815175,16037279585,1000579,1027807,847872,8018685952,230133,7325,/input/data/work/66/7627751405f5dfe1629537315a8d59,true,-
2,5790678746,hu-worker-c28,c2/faa8d3,nf-c2faa8d3987f8fb9b3b1b607fb04870e,NFCORE_MAG:MAG:CENTRIFUGE_DB_PREPARATION,-,NFCORE_MAG:MAG:CENTRIFUGE_DB_PREPARATION,COMPLETED,0,-,ubuntu:20.04,1,14400000,-,7516192768,1,1717608189628,1717608178000,1717608270000,80372,80712,-,120.1,0.0,6922240,11624448,6922240,11640832,13190943066,14800271753,924927,948524,0,7400173568,213238,6921,/input/data/work/c2/faa8d3987f8fb9b3b1b607fb04870e,true,-
8,2791162731,hu-worker-c35,f4/bd17e6,nf-f4bd17e67725449c1754b4d632661703,NFCORE_MAG:MAG:FASTP,ERR275251,NFCORE_MAG:MAG:FASTP (ERR275251),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189835,1717608208000,1717608270000,80165,59000,-,590.2,1.0,2804539392,3282317312,2804539392,3282321408,2854149497,2535975013,861,4776,0,2535997440,11,55,/input/data/work/f4/bd17e67725449c1754b4d632661703,true,-
30,2179720437,hu-worker-c24,4d/f50b7c,nf-4df50b7ccd7132ade9852276ba6b0960,NFCORE_MAG:MAG:FASTP,ERR260247,NFCORE_MAG:MAG:FASTP (ERR260247),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189867,1717608214000,1717608269000,79133,54000,-,548.8,1.1,2887729152,3258662912,2887729152,3325775872,2242707295,2071354431,716,4066,0,2071379968,14,95,/input/data/work/4d/f50b7ccd7132ade9852276ba6b0960,true,-
36,2377841976,hu-worker-c34,10/1258da,nf-101258da305fffc91cf01f5669f50066,NFCORE_MAG:MAG:FASTP,ERR260209,NFCORE_MAG:MAG:FASTP (ERR260209),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1717608189898,1717608209000,1717608267000,77102,57000,-,558.6,1.1,2844151808,3246092288,2844160000,3313205248,2440828758,2312157625,762,4514,0,2312179712,16,73,/input/data/work/10/1258da305fffc91cf01f5669f50066,true,-
16,680316435,hu-worker-c42,82/7acb0f,nf-827acb0fb4ae5326dd0ce7659fdd6bb3,NFCORE_MAG:MAG:FASTQC_RAW,ERR260271,NFCORE_MAG:MAG:FASTQC_RAW (ERR260271),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189929,1717608271000,1717608296000,106071,24000,-,222.6,0.4,1084162048,5037506560,1084702720,5039181824,702088495,3849414,1338205,11972,0,4317184,7,0,/input/data/work/82/7acb0fb4ae5326dd0ce7659fdd6bb3,true,-
13,1009910276,hu-worker-c41,bc/d0440a,nf-bcd0440a6b46813f6a303be83c7e889a,NFCORE_MAG:MAG:FASTQC_RAW,ERR260274,NFCORE_MAG:MAG:FASTQC_RAW (ERR260274),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608190030,1717608284000,1717608321000,130970,35000,-,217.8,0.4,1084563456,4901183488,1084563456,4902850560,1031664881,3808044,1981907,12005,19800064,4300800,6,0,/input/data/work/bc/d0440a6b46813f6a303be83c7e889a,true,-
15,699735036,hu-worker-c34,87/33c50b,nf-8733c50bd6a8676ab3a95aba99c62244,NFCORE_MAG:MAG:FASTQC_RAW,ERR260272,NFCORE_MAG:MAG:FASTQC_RAW (ERR260272),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608190207,1717608270000,1717608298000,107793,27000,-,217.8,0.5,1232502784,5122781184,1234341888,5180506112,721476863,3814962,1376104,11975,0,4296704,7,4,/input/data/work/87/33c50bd6a8676ab3a95aba99c62244,true,-
12,938847870,hu-worker-c34,fc/c175ab,nf-fcc175ab31d5aad5b4e88046c1d22c3d,NFCORE_MAG:MAG:FASTQC_RAW,ERR260275,NFCORE_MAG:MAG:FASTQC_RAW (ERR260275),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189961,1717608266000,1717608303000,113039,36000,-,208.1,0.4,1085894656,4833021952,1085894656,4834697216,960683702,4033106,1843297,12297,0,4612096,11,4,/input/data/work/fc/c175ab31d5aad5b4e88046c1d22c3d,true,-
34,3812086518,hu-worker-c28,12/b66024,nf-12b66024333e4426bcb2e5194376adce,NFCORE_MAG:MAG:FASTQC_RAW,ERR260208,NFCORE_MAG:MAG:FASTQC_RAW (ERR260208),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189219,1717608178000,1717608308000,118781,129000,-,204.1,0.4,1092616192,5037506560,1092616192,5037510656,3833876421,3858580,7454954,11959,0,4841472,8,1,/input/data/work/12/b66024333e4426bcb2e5194376adce,true,-
21,1430756893,hu-worker-c28,f8/9cf080,nf-f89cf080dc3b4787941a981f410529ef,NFCORE_MAG:MAG:FASTQC_RAW,ERR260215,NFCORE_MAG:MAG:FASTQC_RAW (ERR260215),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608190282,1717608262000,1717608314000,123718,51000,-,206.2,0.4,1109762048,4974972928,1110003712,5036457984,1452718134,3951188,2804138,12149,0,4575232,7,2,/input/data/work/f8/9cf080dc3b4787941a981f410529ef,true,-
11,2337963852,hu-worker-c41,d0/0771fd,nf-d00771fd86baa8f6ce2146cef5e4597e,NFCORE_MAG:MAG:FASTQC_RAW,ERR260246,NFCORE_MAG:MAG:FASTQC_RAW (ERR260246),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189696,1717608272000,1717608347000,157304,74000,-,206.0,0.4,1085698048,4969345024,1085698048,5036457984,2359840994,3968246,4575933,12075,32264192,4624384,129,1,/input/data/work/d0/0771fd86baa8f6ce2146cef5e4597e,true,-
29,2377841976,hu-worker-c35,10/6c3e21,nf-106c3e21c30acdd2ddfa4fae52acab6f,NFCORE_MAG:MAG:FASTQC_RAW,ERR260209,NFCORE_MAG:MAG:FASTQC_RAW (ERR260209),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189768,1717608251000,1717608324000,134232,72000,-,205.2,0.4,1151279104,5113393152,1152356352,5180506112,2399803223,3975218,4653901,12129,8560640,4620288,83,0,/input/data/work/10/6c3e21c30acdd2ddfa4fae52acab6f,true,-
18,2179720437,hu-worker-c25,6f/5686f8,nf-6f5686f88bf086d97a37bd5dcf83eaf2,NFCORE_MAG:MAG:FASTQC_RAW,ERR260247,NFCORE_MAG:MAG:FASTQC_RAW (ERR260247),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608190171,1717608256000,1717608330000,139829,73000,-,207.2,0.4,1096568832,4971442176,1096876032,5038555136,2201585341,4038156,4266904,12294,3842048,4685824,7,9,/input/data/work/6f/5686f88bf086d97a37bd5dcf83eaf2,true,-
38,3171744603,hu-worker-c27,45/38b5ae,nf-4538b5aeffab956d34f8462e6d47c691,NFCORE_MAG:MAG:FASTQC_RAW,ERR260207,NFCORE_MAG:MAG:FASTQC_RAW (ERR260207),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189735,1717608239000,1717608338000,148265,98000,-,206.4,0.4,1091063808,4969345024,1091063808,5036457984,3193537179,3869551,6204293,11977,0,4624384,7,3,/input/data/work/45/38b5aeffab956d34f8462e6d47c691,true,-
9,2791162731,hu-worker-c27,76/c6fa3b,nf-76c6fa3b14953af460ae768311b00a0a,NFCORE_MAG:MAG:FASTQC_RAW,ERR275251,NFCORE_MAG:MAG:FASTQC_RAW (ERR275251),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189663,1717608249000,1717608344000,154337,94000,-,203.0,0.4,1182867456,5049425920,1210888192,5108813824,2813082443,4123121,5461179,12402,0,4845568,7,4,/input/data/work/76/c6fa3b14953af460ae768311b00a0a,true,-
25,3501979303,hu-worker-c25,f7/89abcc,nf-f789abcc1bed9493c631dcb85c718ae4,NFCORE_MAG:MAG:FASTQC_RAW,ERR260210,NFCORE_MAG:MAG:FASTQC_RAW (ERR260210),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717608189800,1717608235000,1717608347000,157200,111000,-,204.3,0.4,1214324736,5185748992,1214324736,5248667648,3523766250,3853152,6849271,11945,3710976,4657152,36,5,/input/data/work/f7/89abcc1bed9493c631dcb85c718ae4,true,-
4,881519798,hu-worker-c24,aa/704ea7,nf-aa704ea778170bc2a4fba3f5a5ae4ee7,NFCORE_MAG:MAG:BOWTIE2_HOST_REMOVAL_BUILD,hg19_main_mask_ribo_animal_allplant_allfungus.fa.gz,NFCORE_MAG:MAG:BOWTIE2_HOST_REMOVAL_BUILD (hg19_main_mask_ribo_animal_allplant_allfungus.fa.gz),COMPLETED,0,-,quay.io/biocontainers/bowtie2:2.4.2--py38h1c8e9b9_1,10,14400000,-,21474836480,1,1717608189307,1717608177000,1717609448000,1258693,1265000,-,816.7,2.0,5511536640,8326635520,5549363200,8470360064,26072399744,26556282967,3183364,3169528,2154496,26556624896,371563,4566,/input/data/work/aa/704ea778170bc2a4fba3f5a5ae4ee7,true,-
48,4597659453,hu-worker-c25,ad/ce4530,nf-adce45305b9418b4e5860ebbfd568a75,NFCORE_MAG:MAG:BOWTIE2_HOST_REMOVAL_ALIGN,ERR260272,NFCORE_MAG:MAG:BOWTIE2_HOST_REMOVAL_ALIGN (ERR260272),COMPLETED,0,-,quay.io/biocontainers/bowtie2:2.4.2--py38h1c8e9b9_1,10,21600000,-,10737418240,1,1717609472973,1717609461000,1717609699000,226027,237000,-,1103.2,1.3,3443089408,4667846656,3443089408,4692975616,9324807865,7384260482,516245,915323,2351104,558583808,66894,2270,/input/data/work/ad/ce45305b9418b4e5860ebbfd568a75,true,-
