task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
6054,114569873851,hu-worker-c27,87/72e98e,nf-8772e98e5802eb7ed5cf075bd2436fa4,NFCORE_MAG:MAG:BUSCO_QC:BUSCO,SPAdes-MaxBin2-ERR275252.042.fa,NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-MaxBin2-ERR275252.042.fa),COMPLETED,0,-,quay.io/biocontainers/busco:5.1.0--py_1,8,14400000,-,21474836480,1,1715655578729,1715655682000,1715655834000,255271,151083,-,601.9,2.2,5700358144,46691459072,6167957504,47231361024,3053707205,2055796934,427747,206250,0,1780654080,2049,570,/input/data/work/87/72e98e5802eb7ed5cf075bd2436fa4,true,-
6059,114569615991,hu-worker-c35,63/bfeb97,nf-63bfeb97b7920903796cc188fe5191e2,NFCORE_MAG:MAG:BUSCO_QC:BUSCO,SPAdes-MaxBin2-ERR275252.026.fa,NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-MaxBin2-ERR275252.026.fa),COMPLETED,0,-,quay.io/biocontainers/busco:5.1.0--py_1,8,14400000,-,21474836480,1,1715655605884,1715655686000,1715655843000,237116,156581,-,605.4,2.1,5339815936,47217537024,5809340416,47757922304,3265994315,2078095538,475487,227637,0,1806172160,2755,136,/input/data/work/63/bfeb97b7920903796cc188fe5191e2,true,-
6016,2317885,hu-worker-c35,f0/87e41b,nf-f087e41b380c93b5794bad5a403b39c6,NFCORE_MAG:MAG:PROKKA,SPAdes-MaxBin2-ERR275252.023,NFCORE_MAG:MAG:PROKKA (SPAdes-MaxBin2-ERR275252.023),COMPLETED,0,-,quay.io/biocontainers/prokka:1.14.6--pl526_0,2,14400000,-,12884901888,1,1715655408366,1715655656000,1715655848000,439634,191000,-,193.3,0.1,192335872,37963538432,267149312,38031929344,59700868710,81102753,14529430,27272,4194304,83869696,27079,371,/input/data/work/f0/87e41b380c93b5794bad5a403b39c6,true,-
6030,2174002,hu-worker-c35,d8/533963,nf-d85339638b5301d74187032ee35fbc4d,NFCORE_MAG:MAG:PROKKA,SPAdes-MaxBin2-ERR275252.034,NFCORE_MAG:MAG:PROKKA (SPAdes-MaxBin2-ERR275252.034),COMPLETED,0,-,quay.io/biocontainers/prokka:1.14.6--pl526_0,2,14400000,-,12884901888,1,1715655477690,1715655680000,1715655852000,374310,171000,-,192.1,0.0,189276160,543129600,247517184,668827648,52794537403,76633645,12847420,25776,0,80052224,24688,288,/input/data/work/d8/5339638b5301d74187032ee35fbc4d,true,-
6055,114569573365,hu-worker-c24,36/365aab,nf-36365aab26f455def6943660441c6b37,NFCORE_MAG:MAG:BUSCO_QC:BUSCO,SPAdes-MaxBin2-ERR275252.031.fa,NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-MaxBin2-ERR275252.031.fa),COMPLETED,0,-,quay.io/biocontainers/busco:5.1.0--py_1,8,14400000,-,21474836480,1,1715655583583,1715655703000,1715655844000,260417,140277,-,633.7,1.8,3603652608,46226821120,4040343552,46663770112,2573080279,2111807115,318401,164960,0,1848082432,2881,405,/input/data/work/36/365aab26f455def6943660441c6b37,true,-
6060,114569556927,hu-worker-c35,4b/20e759,nf-4b20e75939cd1181ae7e4af7416efb54,NFCORE_MAG:MAG:BUSCO_QC:BUSCO,SPAdes-MaxBin2-ERR275252.003.fa,NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-MaxBin2-ERR275252.003.fa),COMPLETED,0,-,quay.io/biocontainers/busco:5.1.0--py_1,8,14400000,-,21474836480,1,1715655659356,1715655710000,1715655852000,192644,141194,-,624.7,2.8,7423762432,49033203712,7894609920,49506013184,2898594668,2094945687,391941,197747,0,1824522240,3265,133,/input/data/work/4b/20e75939cd1181ae7e4af7416efb54,true,-
6062,114569820663,hu-worker-c25,e2/81224d,nf-e281224d6a7d446731f5bdde59e2b9e7,NFCORE_MAG:MAG:BUSCO_QC:BUSCO,SPAdes-MaxBin2-ERR275252.016.fa,NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-MaxBin2-ERR275252.016.fa),COMPLETED,0,-,quay.io/biocontainers/busco:5.1.0--py_1,8,14400000,-,21474836480,1,1715655678597,1715655686000,1715655843000,164403,156552,-,615.2,2.3,5923872768,47396020224,6394318848,47929409536,3018654063,2060730227,419555,199355,0,1790214144,3195,556,/input/data/work/e2/81224d6a7d446731f5bdde59e2b9e7,true,-
6075,2008790,hu-worker-c41,84/170ed9,nf-84170ed9b0301c16cd0d62448d20dafd,NFCORE_MAG:MAG:PROKKA,SPAdes-MaxBin2-ERR260216.004,NFCORE_MAG:MAG:PROKKA (SPAdes-MaxBin2-ERR260216.004),COMPLETED,0,-,quay.io/biocontainers/prokka:1.14.6--pl526_0,2,14400000,-,12884901888,1,1715655716716,1715655725000,1715655848000,131284,122000,-,191.2,0.0,187236352,36395847680,243044352,36462968832,60060537280,73195168,14623299,27898,0,77672448,40504,190,/input/data/work/84/170ed9b0301c16cd0d62448d20dafd,true,-
6058,114569555416,hu-worker-c24,06/16a396,nf-0616a39691413bfefb038d10c905cc75,NFCORE_MAG:MAG:BUSCO_QC:BUSCO,SPAdes-MaxBin2-ERR275252.015.fa,NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-MaxBin2-ERR275252.015.fa),COMPLETED,0,-,quay.io/biocontainers/busco:5.1.0--py_1,8,14400000,-,21474836480,1,1715655598725,1715655715000,1715655862000,263275,146260,-,632.8,1.7,3538132992,46218743808,3974410240,46655508480,2920822186,2037395525,396396,194144,0,1767116800,3717,624,/input/data/work/06/16a39691413bfefb038d10c905cc75,true,-
6061,114569403236,hu-worker-c28,67/ff62eb,nf-67ff62eb4bb7dda64b168f5df47712db,NFCORE_MAG:MAG:BUSCO_QC:BUSCO,SPAdes-MaxBin2-ERR275252.024.fa,NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-MaxBin2-ERR275252.024.fa),COMPLETED,0,-,quay.io/biocontainers/busco:5.1.0--py_1,8,14400000,-,21474836480,1,1715655669178,1715655723000,1715655859000,189822,135644,-,626.4,1.7,3520663552,46200639488,3954692096,46635147264,2849158836,2083724938,380967,199227,0,1814597632,3114,143,/input/data/work/67/ff62eb4bb7dda64b168f5df47712db,true,-
