task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
1,623266,hu-worker-c35,7c/2640a6,nf-7c2640a67c745ef3d904ba9574394e91,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785562895,1715785566000,1715785570000,7105,1519,-,1144.7,0.0,29667328,35065856,29818880,35164160,240910041,4278547,87596,2516,0,5939200,444,18,/input/data/work/7c/2640a67c745ef3d904ba9574394e91,true,-
2,623266,hu-worker-c42,79/48f45e,nf-7948f45e851f1189d85f51fc46cc9b4e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785562835,1715785573000,1715785576000,13165,2320,-,1446.7,0.0,29425664,34930688,29569024,35028992,243275601,5186458,90396,2799,28672,6942720,419,19,/input/data/work/79/48f45e851f1189d85f51fc46cc9b4e,true,-
22,3363124219,hu-worker-c25,92/b64241,nf-92b642414794780135b2472e41a4171d,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19851127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19851127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785576781,1715785580000,1715785581000,4219,148,-,69.4,0.0,3047424,4079616,3051520,4128768,477993,29074,903,35,0,49152,3,0,/input/data/work/92/b642414794780135b2472e41a4171d,true,-
6,3412796995,hu-worker-c42,8f/6c8bd5,nf-8f6c8bd5e243aa91b30d95feb5d61b26,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19860319_20200917_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19860319_20200917_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785577680,1715785579000,1715785579000,1320,139,-,74.4,0.0,3215360,4079616,3219456,4128768,476725,29070,903,35,0,49152,3,2,/input/data/work/8f/6c8bd5e243aa91b30d95feb5d61b26,true,-
9,3364428909,hu-worker-c41,f7/8ad8d7,nf-f78ad8d7318d918af6c89db6b6d52c51,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20060614_20200901_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20060614_20200901_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785577868,1715785578000,1715785578000,132,111,-,92.6,0.0,14766080,168202240,14774272,168251392,477452,29073,903,35,5120000,49152,9,0,/input/data/work/f7/8ad8d7318d918af6c89db6b6d52c51,true,-
13,3428897593,hu-worker-c27,5a/3e6655,nf-5a3e6655124e06d2e9344d952256e643,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20000222_20200907_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20000222_20200907_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785578135,1715785582000,1715785582000,3865,130,-,73.4,0.0,2957312,4079616,2961408,4128768,477574,29073,903,35,0,49152,6,6,/input/data/work/5a/3e6655124e06d2e9344d952256e643,true,-
27,3391484034,hu-worker-c42,bf/422f4a,nf-bf422f4a7a3df9b8b337e722aabac4a8,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19941222_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19941222_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785578295,1715785580000,1715785580000,1705,143,-,72.4,0.0,3022848,4079616,3026944,4128768,476725,29070,903,35,0,49152,3,0,/input/data/work/bf/422f4a7a3df9b8b337e722aabac4a8,true,-
17,3361492408,hu-worker-c25,ba/678ec8,nf-ba678ec88714143b0aadddaf6a9f2b8c,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19910707_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19910707_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785578533,1715785580000,1715785581000,2467,190,-,55.7,0.0,2961408,4079616,2961408,4128768,477992,29074,903,35,0,49152,4,4,/input/data/work/ba/678ec88714143b0aadddaf6a9f2b8c,true,-
32,3322905915,hu-worker-c41,b7/93cb7d,nf-b793cb7dbdedc5e1868ade9b79d3c19f,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19960805_20200911_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19960805_20200911_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785578823,1715785579000,1715785579000,177,97,-,95.5,0.0,15478784,168202240,15486976,168251392,477451,29073,903,35,0,49152,2,0,/input/data/work/b7/93cb7dbdedc5e1868ade9b79d3c19f,true,-
19,3436271044,hu-worker-c25,12/c4d9c2,nf-12c4d9c2a7c925584ad7d9f1d50600b4,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19901211_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19901211_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715785578930,1715785581000,1715785581000,2070,190,-,45.6,0.0,3014656,4079616,3018752,4128768,477992,29074,903,35,0,49152,3,3,/input/data/work/12/c4d9c2a7c925584ad7d9f1d50600b4,true,-
