task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
5,1888,-,hu-worker-c25,f0/905f8e,nf-f0905f8e34f0f52bd5c8e1da4ba19aa7,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD,GCA_002596845.1_ASM259684v1_genomic.fna.gz,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD (GCA_002596845.1_ASM259684v1_genomic.fna.gz),COMPLETED,0,-,quay.io/biocontainers/bowtie2:2.4.2--py38h1c8e9b9_1,1,14400000,-,7516192768,1,1718328873099,1718328853000,1718328855000,-18099,1000,-,96.1,0.0,2965504,11575296,2965504,11579392,1426583,8406721,460,1452,0,8421376,2,1,/input/data/work/f0/905f8e34f0f52bd5c8e1da4ba19aa7,true,-
23,680316435,-,hu-worker-c28,96/172308,nf-96172308e8f70c322d063253b328e0ba,NFCORE_MAG:MAG:FASTP,ERR260271,NFCORE_MAG:MAG:FASTP (ERR260271),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718328872998,1718328850000,1718328871000,-1998,20000,-,433.5,1.0,2601730048,3167883264,2601730048,3167887360,739109448,580278038,358,1636,4194304,580304896,21,60,/input/data/work/96/172308e8f70c322d063253b328e0ba,true,-
19,723955139,-,hu-worker-c25,de/a88242,nf-dea88242a452f152c1b400905e74fc20,NFCORE_MAG:MAG:FASTP,ERR260273,NFCORE_MAG:MAG:FASTP (ERR260273),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718328872793,1718328853000,1718328877000,4207,23000,-,430.7,1.0,2573832192,3167748096,2573832192,3167752192,782747954,612149011,368,1696,0,612175872,12,63,/input/data/work/de/a88242a452f152c1b400905e74fc20,true,-
21,699735036,-,hu-worker-c35,66/4f43f7,nf-664f43f7b357b445386a5fc42e163235,NFCORE_MAG:MAG:FASTQC_RAW,ERR260272,NFCORE_MAG:MAG:FASTQC_RAW (ERR260272),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1718328873225,1718328852000,1718328880000,6775,27000,-,215.2,0.4,1192439808,5049425920,1192439808,5050798080,721476091,3814966,1376102,11883,0,4304896,10,9,/input/data/work/66/4f43f7b357b445386a5fc42e163235,true,-
15,938847870,-,hu-worker-c42,10/890a3b,nf-10890a3b4dd72874321dcc5fbd6488b4,NFCORE_MAG:MAG:FASTP,ERR260275,NFCORE_MAG:MAG:FASTP (ERR260275),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718328872904,1718328854000,1718328883000,10096,28000,-,391.1,1.0,2669309952,3133222912,2669309952,3200335872,997640456,783611275,421,2000,0,783638528,16,48,/input/data/work/10/890a3b4dd72874321dcc5fbd6488b4,true,-
26,915132773,-,hu-worker-c25,8e/5f00e0,nf-8e5f00e07df6444278eb161d540ced63,NFCORE_MAG:MAG:FASTP,ERR260216,NFCORE_MAG:MAG:FASTP (ERR260216),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718328873452,1718328853000,1718328882000,8548,29000,-,450.1,1.0,2779934720,3301171200,2789044224,3301175296,978119894,887981604,415,2166,0,888012800,13,61,/input/data/work/8e/5f00e07df6444278eb161d540ced63,true,-
22,680316435,-,hu-worker-c28,38/b7648b,nf-38b7648b7728c17985635ad02893aa20,NFCORE_MAG:MAG:FASTQC_RAW,ERR260271,NFCORE_MAG:MAG:FASTQC_RAW (ERR260271),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1718328873492,1718328851000,1718328880000,6508,28000,-,213.0,0.4,1081311232,4833021952,1083473920,4900134912,702088191,3849417,1338201,11880,4194304,4395008,7,6,/input/data/work/38/b7648b7728c17985635ad02893aa20,true,-
29,1430756893,-,hu-worker-c34,72/dfbebe,nf-72dfbebe25de3791c59efe4fab584bc4,NFCORE_MAG:MAG:FASTQC_RAW,ERR260215,NFCORE_MAG:MAG:FASTQC_RAW (ERR260215),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1718328873271,1718328857000,1718328905000,31729,47000,-,211.5,0.4,1160785920,4977070080,1160785920,5044183040,1452590328,3951190,2804023,12057,0,4509696,7,0,/input/data/work/72/dfbebe25de3791c59efe4fab584bc4,true,-
20,699735036,2736783360,hu-worker-c35,60/f04245,nf-60f042453f0b3b3007856aedb06cc7da,NFCORE_MAG:MAG:FASTP,ERR260272,NFCORE_MAG:MAG:FASTP (ERR260272),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718328874188,1718328882000,1718328901000,26812,18000,-,472.0,0.9,2553987072,3099422720,2553987072,3166535680,758527513,586927824,363,1648,4096,586956800,8,30,/input/data/work/60/f042453f0b3b3007856aedb06cc7da,true,-
34,2377841976,-,hu-worker-c41,ad/d5afc9,nf-add5afc9b6998e025ac2690f807d7d36,NFCORE_MAG:MAG:FASTP,ERR260209,NFCORE_MAG:MAG:FASTP (ERR260209),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718328873414,1718328874000,1718328931000,57586,56000,-,563.7,1.1,2873073664,3246092288,2873090048,3313205248,2440828441,2312157629,763,4514,3174400,2312179712,36,95,/input/data/work/ad/d5afc9b6998e025ac2690f807d7d36,true,-
