task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
14,3360303724,hu-worker-c28,a8/35113d,nf-a835113df34c320123000e20a8acbc28,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19970418_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19970418_20200910_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207239728,1715207240000,1715207241000,1272,142,-,65.3,0.0,3047424,4079616,3051520,4128768,477925,29068,903,35,0,49152,3,0,/input/data/work/a8/35113df34c320123000e20a8acbc28,true,-
18,3366276797,hu-worker-c42,17/2dffe6,nf-172dffe65471d14481c0bf556283ea34,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20010107_20200906_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20010107_20200906_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207239937,1715207240000,1715207241000,1063,123,-,81.3,0.0,3076096,4079616,3080192,4128768,476698,29068,903,35,0,49152,4,0,/input/data/work/17/2dffe65471d14481c0bf556283ea34,true,-
9,3364428909,hu-worker-c41,fb/1cf001,nf-fb1cf0017264518e4e537fa41708a3b2,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20060614_20200901_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20060614_20200901_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207240059,1715207240000,1715207241000,941,97,-,106.7,0.0,15413248,168202240,15421440,168251392,477433,29073,903,35,0,49152,3,0,/input/data/work/fb/1cf0017264518e4e537fa41708a3b2,true,-
16,3387566066,hu-worker-c24,60/a294a7,nf-60a294a79859f1c8a8601c49af3b5121,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19850127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19850127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207240176,1715207241000,1715207241000,824,183,-,48.1,0.0,3092480,4079616,3096576,4128768,476914,29064,903,35,0,49152,3,0,/input/data/work/60/a294a79859f1c8a8601c49af3b5121,true,-
7,3368440400,hu-worker-c27,a9/725f76,nf-a9725f76311ec1cf35c79357a2b2a61d,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20010531_20200906_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20010531_20200906_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207240362,1715207241000,1715207241000,638,149,-,61.3,0.0,3035136,4079616,3039232,4128768,477560,29068,903,35,0,49152,1,1,/input/data/work/a9/725f76311ec1cf35c79357a2b2a61d,true,-
15,3319357306,hu-worker-c28,6a/ccb429,nf-6accb4292755b320c929e1c4b0d842a4,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19931219_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19931219_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207240542,1715207241000,1715207241000,458,130,-,79.8,0.0,2854912,4079616,2859008,4128768,477924,29068,903,35,0,49152,3,0,/input/data/work/6a/ccb4292755b320c929e1c4b0d842a4,true,-
19,3436271044,hu-worker-c41,66/737ff5,nf-66737ff5ebdd74be9260b92cee9a7eac,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19901211_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19901211_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207240634,1715207241000,1715207241000,366,92,-,99.4,0.0,17874944,168214528,17883136,168263680,477431,29072,903,35,0,49152,2,0,/input/data/work/66/737ff5ebdd74be9260b92cee9a7eac,true,-
42,3391168981,hu-worker-c27,1f/a7028b,nf-1fa7028bd9a4964cfe4284bfda340517,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19921029_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19921029_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207240928,1715207241000,1715207242000,1072,146,-,64.3,0.0,3198976,4079616,3203072,4128768,477585,29086,903,35,0,49152,3,0,/input/data/work/1f/a7028bd9a4964cfe4284bfda340517,true,-
4,3346240423,hu-worker-c24,b1/a06333,nf-b1a063332be23ff51e2847964bd59e2b,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20010429_20200906_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20010429_20200906_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241117,1715207242000,1715207242000,883,142,-,74.9,0.0,3084288,4079616,3088384,4128768,476914,29064,903,35,0,49152,5,0,/input/data/work/b1/a063332be23ff51e2847964bd59e2b,true,-
28,3324390410,hu-worker-c42,b7/f7597a,nf-b7f7597aaa2f40b21100021c956fae69,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19930930_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19930930_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1715207241211,1715207242000,1715207242000,789,136,-,76.2,0.0,2969600,4079616,2973696,4128768,476699,29068,903,35,0,49152,4,4,/input/data/work/b7/f7597aaa2f40b21100021c956fae69,true,-
