task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
1,1888,-,hu-worker-c27,85/d9bd2f,nf-85d9bd2f564aaaa3759cd633a42f3596,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD,GCA_002596845.1_ASM259684v1_genomic.fna.gz,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD (GCA_002596845.1_ASM259684v1_genomic.fna.gz),COMPLETED,0,-,quay.io/biocontainers/bowtie2:2.4.2--py38h1c8e9b9_1,1,14400000,-,7516192768,1,1715074907306,1715074908000,1715074910000,2694,0,-,92.0,0.0,2736128,11575296,2736128,11579392,1426748,8406722,461,1452,196608,8421376,4,5,/input/data/work/85/d9bd2f564aaaa3759cd633a42f3596,true,-
16,723955139,-,hu-worker-c27,06/57ff6f,nf-0657ff6fdb7e52d0936feaf5b91c443c,NFCORE_MAG:MAG:FASTP,ERR260273,NFCORE_MAG:MAG:FASTP (ERR260273),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074907030,1715074908000,1715074932000,24970,23000,-,420.0,1.0,2615496704,3100639232,2615496704,3167752192,782748117,612149012,369,1696,7217152,612175872,38,119,/input/data/work/06/57ff6fdb7e52d0936feaf5b91c443c,true,-
24,699735036,-,hu-worker-c35,d6/9b010e,nf-d69b010ee62cc825690b01d5e5a9aff5,NFCORE_MAG:MAG:FASTQC_RAW,ERR260272,NFCORE_MAG:MAG:FASTQC_RAW (ERR260272),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715074906935,1715074909000,1715074941000,34065,31000,-,208.3,0.4,1082667008,4969345024,1082667008,5036457984,721475920,3814957,1376102,11883,4345856,4337664,10,4,/input/data/work/d6/9b010ee62cc825690b01d5e5a9aff5,true,-
12,938847870,-,hu-worker-c25,02/0f08df,nf-020f08dfa3a530f05461082b8a48cdef,NFCORE_MAG:MAG:FASTP,ERR260275,NFCORE_MAG:MAG:FASTP (ERR260275),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074906981,1715074908000,1715074939000,32019,31000,-,407.0,0.9,2515746816,3133222912,2515755008,3133227008,997640840,783611272,419,2000,102400,783642624,18,91,/input/data/work/02/0f08dfa3a530f05461082b8a48cdef,true,-
19,1009910276,-,hu-worker-c41,54/417873,nf-54417873f11a6d3d68ea91019704f325,NFCORE_MAG:MAG:FASTQC_RAW,ERR260274,NFCORE_MAG:MAG:FASTQC_RAW (ERR260274),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715074906887,1715074907000,1715074948000,41113,40000,-,209.0,0.4,1082843136,5037506560,1082843136,5039452160,1031664737,3808047,1981906,11959,5419008,4423680,29,0,/input/data/work/54/417873f11a6d3d68ea91019704f325,true,-
9,1940349711,-,hu-worker-c28,c2/eeeedb,nf-c2eeeedbf7340f50bd166d72f918fab0,NFCORE_MAG:MAG:FASTP,ERR260158,NFCORE_MAG:MAG:FASTP (ERR260158),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074906832,1715074907000,1715074958000,51168,50000,-,540.8,1.0,2822696960,3330932736,2822696960,3330936832,2003336966,1802267458,660,3896,3022848,1802293248,38,102,/input/data/work/c2/eeeedbf7340f50bd166d72f918fab0,true,-
23,915132773,2527068160,hu-worker-c24,ad/31c72c,nf-ad31c72c00f4616a8fc71df72af0c35e,NFCORE_MAG:MAG:FASTP,ERR260216,NFCORE_MAG:MAG:FASTP (ERR260216),FAILED,137,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074907547,1715074950000,1715074961000,53453,11000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/ad/31c72c00f4616a8fc71df72af0c35e,true,RETRY
22,2179720437,-,hu-worker-c35,67/c9c6d2,nf-67c9c6d25519521777ac97ee6c7554e0,NFCORE_MAG:MAG:FASTP,ERR260247,NFCORE_MAG:MAG:FASTP (ERR260247),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074906533,1715074909000,1715074964000,57467,54000,-,543.0,1.1,2898219008,3258662912,2898219008,3325775872,2242707058,2071354438,715,4066,0,2071379968,13,66,/input/data/work/67/c9c6d25519521777ac97ee6c7554e0,true,-
10,2337963852,-,hu-worker-c24,9d/3ee0d0,nf-9d3ee0d0951b4206323227ba04bced5c,NFCORE_MAG:MAG:FASTP,ERR260246,NFCORE_MAG:MAG:FASTP (ERR260246),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074907136,1715074908000,1715074967000,59864,58000,-,554.3,1.1,2889437184,3239739392,2889469952,3239743488,2400950746,2308741693,755,4480,3022848,2308767744,41,150,/input/data/work/9d/3ee0d0951b4206323227ba04bced5c,true,-
6,1793175245,-,hu-worker-c42,b9/c36100,nf-b9c36100da76eafecf3b61b876d6f9d3,NFCORE_MAG:MAG:FASTP,ERR275252,NFCORE_MAG:MAG:FASTP (ERR275252),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074907269,1715074915000,1715074964000,56731,48000,-,740.0,1.1,2905571328,3368669184,2905571328,3435782144,1839384731,1751588012,622,6284,0,1751613440,14,34,/input/data/work/b9/c36100da76eafecf3b61b876d6f9d3,true,-
31,3082035207,-,hu-worker-c28,3f/1ce189,nf-3f1ce1897d17340e3681ab4c285d958c,NFCORE_MAG:MAG:FASTP,ERR260211,NFCORE_MAG:MAG:FASTP (ERR260211),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074907180,1715074907000,1715074971000,63820,62000,-,554.8,1.1,2901319680,3303550976,2921017344,3370663936,3153411065,2757688791,933,5082,4194304,2757718016,19,85,/input/data/work/3f/1ce1897d17340e3681ab4c285d958c,true,-
21,680316435,2636120064,hu-worker-c35,fc/5372ed,nf-fc5372ed6b4724cf9b2deebd9303e6a3,NFCORE_MAG:MAG:FASTP,ERR260271,NFCORE_MAG:MAG:FASTP (ERR260271),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074907474,1715074950000,1715074973000,65526,21000,-,441.5,1.0,2600513536,3167883264,2600546304,3234996224,739108745,580278035,358,1636,49152,580308992,16,48,/input/data/work/fc/5372ed6b4724cf9b2deebd9303e6a3,true,-
3,0,-,hu-worker-c34,a0/b37c9a,nf-a0b37c9a6603bf15feb0b99b22e480a5,NFCORE_MAG:MAG:KRONA_DB,-,NFCORE_MAG:MAG:KRONA_DB,COMPLETED,0,-,quay.io/biocontainers/krona:2.7.1--pl526_5,1,14400000,-,7516192768,1,1715074907744,1715074912000,1715074973000,65256,60574,-,84.6,0.7,1888571392,1950040064,1909137408,1970712576,1042529503,1141915700,115641,85556,0,671375360,751,233,/input/data/work/a0/b37c9a6603bf15feb0b99b22e480a5,true,-
18,699735036,2627731456,hu-worker-c28,88/103383,nf-881033833c16f2ff46b3f1b8c09dc767,NFCORE_MAG:MAG:FASTP,ERR260272,NFCORE_MAG:MAG:FASTP (ERR260272),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074907811,1715074950000,1715074971000,63189,21000,-,453.9,0.9,2445676544,3032313856,2467135488,3032317952,758527984,586927819,363,1648,4096,586956800,21,120,/input/data/work/88/1033833c16f2ff46b3f1b8c09dc767,true,-
39,3171744603,-,hu-worker-c34,87/8a8970,nf-878a8970e06c0ec1988fd4246b6c9555,NFCORE_MAG:MAG:FASTP,ERR260207,NFCORE_MAG:MAG:FASTP (ERR260207),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074906586,1715074913000,1715074976000,69414,61000,-,537.4,1.1,2898214912,3304284160,2898231296,3371397120,3243119826,2847550274,956,5210,0,2847576064,17,87,/input/data/work/87/8a8970e06c0ec1988fd4246b6c9555,true,-
14,1009910276,2483027968,hu-worker-c27,72/3cbea6,nf-723cbea623b0ea04cba63da74d3a887f,NFCORE_MAG:MAG:FASTP,ERR260274,NFCORE_MAG:MAG:FASTP (ERR260274),FAILED,137,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074907653,1715074950000,1715074977000,69347,27000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/72/3cbea623b0ea04cba63da74d3a887f,true,RETRY
35,3812086518,-,hu-worker-c25,79/a5b330,nf-79a5b3304ef956da61b041f05fa58246,NFCORE_MAG:MAG:FASTP,ERR260208,NFCORE_MAG:MAG:FASTP (ERR260208),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1715074906737,1715074908000,1715074989000,82263,79000,-,553.5,1.1,2909782016,3303403520,2909782016,3370516480,3883462426,3407177728,1109,6108,2920448,3407204352,40,50,/input/data/work/79/a5b3304ef956da61b041f05fa58246,true,-
25,680316435,1083179008,hu-worker-c41,14/7f2187,nf-147f218725f2d57ca179d2756f6eb546,NFCORE_MAG:MAG:FASTQC_RAW,ERR260271,NFCORE_MAG:MAG:FASTQC_RAW (ERR260271),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715074907621,1715074961000,1715074989000,81379,28000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/14/7f218725f2d57ca179d2756f6eb546,true,RETRY
36,2377841976,-,hu-worker-c41,f5/754bd2,nf-f5754bd24b17869092babc7fc53b61f0,NFCORE_MAG:MAG:FASTQC_RAW,ERR260209,NFCORE_MAG:MAG:FASTQC_RAW (ERR260209),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715074907224,1715074907000,1715074990000,82776,82000,-,203.8,0.4,1215352832,5049425920,1219039232,5054844928,2399720534,3975205,4653821,12037,81920,6303744,3,5,/input/data/work/f5/754bd24b17869092babc7fc53b61f0,true,-
20,723955139,1083179008,hu-worker-c35,6b/65873c,nf-6b65873c0fe7c4e310e25337373b1910,NFCORE_MAG:MAG:FASTQC_RAW,ERR260273,NFCORE_MAG:MAG:FASTQC_RAW (ERR260273),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715074907344,1715074961000,1715074990000,82656,29000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/6b/65873c0fe7c4e310e25337373b1910,true,RETRY
27,915132773,1083179008,hu-worker-c34,44/f07ebb,nf-44f07ebb9bc0f8cb0ca32fd44a544dbc,NFCORE_MAG:MAG:FASTQC_RAW,ERR260216,NFCORE_MAG:MAG:FASTQC_RAW (ERR260216),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715074907712,1715074961000,1715074996000,88288,35000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/44/f07ebb9bc0f8cb0ca32fd44a544dbc,true,RETRY
4,5790678746,-,hu-worker-c35,84/67a479,nf-8467a479ac3e0c94fd31af511f8e9862,NFCORE_MAG:MAG:CENTRIFUGE_DB_PREPARATION,-,NFCORE_MAG:MAG:CENTRIFUGE_DB_PREPARATION,COMPLETED,0,-,ubuntu:20.04,1,14400000,-,7516192768,1,1715074908031,1715074909000,1715074998000,89969,77736,-,119.1,0.0,7208960,11624448,7208960,11640832,13190942288,14800271751,924880,948524,4194304,7400251392,221452,7421,/input/data/work/84/67a479ac3e0c94fd31af511f8e9862,true,-
