task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
1,623266,-,hu-worker-c24,81/745b05,nf-81745b05e2cfa7e5100f104a1c7b13a8,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114953310,1719114932000,1719114935000,-18310,2360,-,1417.5,0.0,29028352,34930688,29175808,35028992,243270710,5301158,90395,2827,4194304,7114752,365,9,/input/data/work/81/745b05e2cfa7e5100f104a1c7b13a8,true,-
2,623266,-,hu-worker-c25,ed/aa5cfd,nf-edaa5cfdeaca194cef6cd2f834d752fa,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114953387,1719114936000,1719114940000,-13387,1546,-,1095.3,0.0,29499392,35069952,29650944,35119104,240949289,4401433,87607,2546,0,6123520,440,18,/input/data/work/ed/aa5cfdeaca194cef6cd2f834d752fa,true,-
20,3334340824,-,hu-worker-c42,30/114299,nf-30114299dbe62d365278242cc1e735c6,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19870728_20201014_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19870728_20201014_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114967207,1719114944000,1719114944000,-23207,158,-,65.1,0.0,3051520,4079616,3055616,4128768,476871,29073,903,35,0,49152,3,0,/input/data/work/30/114299dbe62d365278242cc1e735c6,true,-
18,3366276797,-,hu-worker-c41,3f/ba7e64,nf-3fba7e64852cc120143d6976cf3e54ef,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20010107_20200906_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20010107_20200906_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114968225,1719114968000,1719114969000,775,104,-,106.4,0.0,15335424,168202240,15343616,168251392,477272,29069,903,35,512000,49152,6,1,/input/data/work/3f/ba7e64852cc120143d6976cf3e54ef,true,-
14,3360303724,-,hu-worker-c42,61/de2540,nf-61de254068258114ab49925600c8a9c9,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19970418_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19970418_20200910_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114968775,1719114944000,1719114945000,-23775,154,-,59.7,0.0,2994176,4079616,2998272,4128768,476870,29073,903,35,0,49152,3,3,/input/data/work/61/de254068258114ab49925600c8a9c9,true,-
11,3336228177,-,hu-worker-c41,ba/c15ba5,nf-bac15ba5e902b2252ef9757404e99b73,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900517_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900517_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114969380,1719114970000,1719114970000,620,96,-,98.2,0.0,15364096,168202240,15372288,168251392,477270,29068,903,35,0,49152,2,0,/input/data/work/ba/c15ba5e902b2252ef9757404e99b73,true,-
15,3319357306,-,hu-worker-c42,fc/959ebf,nf-fc959ebf09056a71b495aaee207d3004,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19931219_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19931219_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114969859,1719114945000,1719114946000,-23859,147,-,66.0,0.0,3055616,4079616,3059712,4128768,476871,29073,903,35,0,49152,3,0,/input/data/work/fc/959ebf09056a71b495aaee207d3004,true,-
21,3335640443,-,hu-worker-c41,71/194277,nf-711942771fe971629545d76c2b061299,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19991204_20200907_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19991204_20200907_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114970049,1719114970000,1719114970000,-49,96,-,96.4,0.0,15417344,168202240,15425536,168251392,477270,29068,903,35,0,49152,2,0,/input/data/work/71/1942771fe971629545d76c2b061299,true,-
8,3325468937,-,hu-worker-c42,78/61b92d,nf-7861b92d9182013bb6f68676b9220e54,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19980507_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19980507_20200909_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114970318,1719114946000,1719114946000,-24318,146,-,66.1,0.0,3035136,4079616,3039232,4128768,476871,29073,903,35,0,49152,4,4,/input/data/work/78/61b92d9182013bb6f68676b9220e54,true,-
16,3387566066,-,hu-worker-c42,db/32698a,nf-db32698af9ec697581e28c4762443fa1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19850127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19850127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114970795,1719114946000,1719114947000,-23795,174,-,66.8,0.0,3039232,4079616,3043328,4128768,476870,29073,903,35,0,49152,3,0,/input/data/work/db/32698af9ec697581e28c4762443fa1,true,-
35,3351705328,-,hu-worker-c42,8d/90eb92,nf-8d90eb9228c1a534f6d87e9c78aae449,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19930525_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19930525_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114970984,1719114946000,1719114947000,-23984,140,-,60.1,0.0,3223552,4079616,3227648,4128768,476871,29073,903,35,0,49152,3,3,/input/data/work/8d/90eb9228c1a534f6d87e9c78aae449,true,-
37,3445023166,-,hu-worker-c25,87/e64485,nf-87e64485bb54aa27dc6be201f5df8354,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19910418_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19910418_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114971234,1719114947000,1719114948000,-23234,133,-,71.9,0.0,2973696,4079616,2981888,4128768,476936,29078,903,35,0,49152,4,0,/input/data/work/87/e64485bb54aa27dc6be201f5df8354,true,-
40,3328683081,-,hu-worker-c41,3d/71abb3,nf-3d71abb3dee3b415a7e91d01a51b0f70,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19931016_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19931016_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114971395,1719114972000,1719114972000,605,98,-,103.5,0.0,15503360,168202240,15511552,168251392,477272,29069,903,35,0,49152,3,5,/input/data/work/3d/71abb3dee3b415a7e91d01a51b0f70,true,-
41,3330246107,-,hu-worker-c41,67/dbae19,nf-67dbae19f13681b673eb806e7d875011,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19930423_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19930423_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114971472,1719114972000,1719114972000,528,101,-,103.5,0.0,15437824,168202240,15446016,168251392,477272,29069,903,35,0,49152,3,0,/input/data/work/67/dbae19f13681b673eb806e7d875011,true,-
27,3391484034,-,hu-worker-c25,4a/28e7bd,nf-4a28e7bde44eba07c3e6e054e7621646,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19941222_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19941222_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114966993,1719114947000,1719114947000,-19993,98,-,93.3,0.0,3006464,4079616,3014656,4128768,476911,29060,903,35,0,49152,2,3,/input/data/work/4a/28e7bde44eba07c3e6e054e7621646,true,-
22,3363124219,-,hu-worker-c27,bd/3c10e5,nf-bd3c10e56496fd393fcd419b37342c9c,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19851127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19851127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1719114967355,1719114950000,1719114950000,-17355,105,-,88.4,0.0,3096576,4079616,3100672,4128768,477756,29073,903,35,0,49152,2,2,/input/data/work/bd/3c10e56496fd393fcd419b37342c9c,true,-
