task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,1888,-,hu-worker-c34,f5/864367,nf-f5864367c53eeb9a4df2801b99dacb13,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD,GCA_002596845.1_ASM259684v1_genomic.fna.gz,NFCORE_MAG:MAG:BOWTIE2_PHIX_REMOVAL_BUILD (GCA_002596845.1_ASM259684v1_genomic.fna.gz),COMPLETED,0,-,quay.io/biocontainers/bowtie2:2.4.2--py38h1c8e9b9_1,1,14400000,-,7516192768,1,1718250335441,1718250314000,1718250316000,-19441,0,-,95.1,0.0,2912256,11575296,2912256,11579392,1426269,8406727,460,1452,0,8421376,4,5,/input/data/work/f5/864367c53eeb9a4df2801b99dacb13,true,-
21,680316435,-,hu-worker-c35,f1/26eccd,nf-f126eccd070b01771adb7eab8290ba70,NFCORE_MAG:MAG:FASTP,ERR260271,NFCORE_MAG:MAG:FASTP (ERR260271),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718250334792,1718250312000,1718250332000,-2792,20000,-,428.5,1.0,2620260352,3100774400,2620260352,3167887360,739108907,580278040,357,1636,0,580304896,16,97,/input/data/work/f1/26eccd070b01771adb7eab8290ba70,true,-
24,915132773,-,hu-worker-c24,f1/06ded7,nf-f106ded70fd82507b0524e7cb80a3112,NFCORE_MAG:MAG:FASTP,ERR260216,NFCORE_MAG:MAG:FASTP (ERR260216),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718250334750,1718250311000,1718250338000,3250,27000,-,468.7,1.1,2854215680,3301171200,2854223872,3301175296,978119884,887981604,417,2166,0,888008704,19,45,/input/data/work/f1/06ded70fd82507b0524e7cb80a3112,true,-
22,699735036,-,hu-worker-c42,0e/317f6f,nf-0e317f6fe9279db0bcafb6e999dd0827,NFCORE_MAG:MAG:FASTQC_RAW,ERR260272,NFCORE_MAG:MAG:FASTQC_RAW (ERR260272),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1718250335085,1718250313000,1718250341000,5915,27000,-,218.9,0.4,1140621312,5113393152,1141284864,5178408960,721476961,3814966,1376104,11975,4194304,4317184,10,6,/input/data/work/0e/317f6fe9279db0bcafb6e999dd0827,true,-
25,680316435,-,hu-worker-c34,c2/d17a1a,nf-c2d17a1afef04f7dd42442c226fb4219,NFCORE_MAG:MAG:FASTQC_RAW,ERR260271,NFCORE_MAG:MAG:FASTQC_RAW (ERR260271),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1718250335126,1718250314000,1718250342000,6874,27000,-,218.5,0.4,1144631296,5113393152,1145450496,5180506112,702088429,3849419,1338206,11926,0,4366336,10,3,/input/data/work/c2/d17a1afef04f7dd42442c226fb4219,true,-
17,938847870,-,hu-worker-c41,37/cf738f,nf-37cf738fe966f11f9cead60b65492b4d,NFCORE_MAG:MAG:FASTQC_RAW,ERR260275,NFCORE_MAG:MAG:FASTQC_RAW (ERR260275),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1718250334916,1718250335000,1718250373000,38084,37000,-,210.0,0.4,1182535680,5117587456,1182535680,5176975360,960815204,4033114,1843420,12297,52064256,4567040,128,0,/input/data/work/37/cf738fe966f11f9cead60b65492b4d,true,-
15,1009910276,-,hu-worker-c27,dd/f0ecf4,nf-ddf0ecf4560d4b6527d93f2c950ae731,NFCORE_MAG:MAG:FASTP,ERR260274,NFCORE_MAG:MAG:FASTP (ERR260274),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718250335170,1718250316000,1718250348000,12830,32000,-,424.5,0.8,2289352704,2832474112,2289360896,2899587072,1068703422,877248755,435,2146,0,877277184,15,94,/input/data/work/dd/f0ecf4560d4b6527d93f2c950ae731,true,-
19,699735036,2988441600,hu-worker-c34,3e/8ebf1b,nf-3e8ebf1bd05b92d5fadb3ffb83fe8f56,NFCORE_MAG:MAG:FASTP,ERR260272,NFCORE_MAG:MAG:FASTP (ERR260272),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718250336046,1718250344000,1718250364000,27954,20000,-,475.0,1.0,2576019456,3166531584,2576019456,3166535680,758527526,586927824,362,1648,4096,586956800,13,44,/input/data/work/3e/8ebf1bd05b92d5fadb3ffb83fe8f56,true,-
2,0,-,hu-worker-c42,9c/27c009,nf-9c27c009567461b0123bdd06df0e95bc,NFCORE_MAG:MAG:KRONA_DB,-,NFCORE_MAG:MAG:KRONA_DB,COMPLETED,0,-,quay.io/biocontainers/krona:2.7.1--pl526_5,1,14400000,-,7516192768,1,1718250335393,1718250313000,1718250370000,34607,56897,-,81.2,0.7,1888395264,1950093312,1908969472,1970630656,1044517605,1143949455,115796,85863,0,672468992,698,119,/input/data/work/9c/27c009567461b0123bdd06df0e95bc,true,-
16,723955139,2988441600,hu-worker-c24,8a/648626,nf-8a6486267c13f999c566fda8c06cbc71,NFCORE_MAG:MAG:FASTP,ERR260273,NFCORE_MAG:MAG:FASTP (ERR260273),COMPLETED,0,-,quay.io/biocontainers/fastp:0.23.2--h79da9fb_0,6,28800000,-,38654705664,1,1718250335645,1718250344000,1718250370000,34355,25000,-,386.7,0.9,2559205376,3100639232,2559205376,3100643328,782747943,612149011,368,1696,4096,612171776,13,198,/input/data/work/8a/6486267c13f999c566fda8c06cbc71,true,-
