task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,623266,-,hu-worker-c42,12/6b1ae5,nf-126b1ae5f44a61fbd5af6e9042d3f84e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171952918,1722171913000,1722171916000,-36918,1603,-,1074.6,0.0,25911296,30851072,26062848,30900224,240918174,4426020,87597,2552,0,6160384,404,12,/input/data/work/12/6b1ae5f44a61fbd5af6e9042d3f84e,true,-
1,623266,-,hu-worker-c24,08/f788b4,nf-08f788b4b45f23abd694ebbb83252a23,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171952860,1722171917000,1722171921000,-31860,2343,-,1430.9,0.0,32124928,39149568,32272384,39297024,243287724,5137299,90400,2787,0,6868992,382,7,/input/data/work/08/f788b4b45f23abd694ebbb83252a23,true,-
19,3436271044,-,hu-worker-c24,b2/7b846d,nf-b27b846d1699b2a8ce3d5253aea07edb,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19901211_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19901211_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171971875,1722171928000,1722171928000,-43875,194,-,54.7,0.0,3117056,4079616,3125248,4128768,477217,29069,903,35,0,49152,3,3,/input/data/work/b2/7b846d1699b2a8ce3d5253aea07edb,true,-
17,3361492408,-,hu-worker-c34,2e/32f358,nf-2e32f3583d1f0b9b121f3cdcc921c0c1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19910707_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19910707_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171972004,1722171928000,1722171929000,-43004,144,-,65.6,0.0,3055616,4079616,3059712,4128768,476908,29075,903,35,0,49152,3,0,/input/data/work/2e/32f3583d1f0b9b121f3cdcc921c0c1,true,-
24,3390766991,-,hu-worker-c28,5f/240bd8,nf-5f240bd84928a0acd9b53ce3ea9b6651,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19920506_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19920506_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171972344,1722171930000,1722171931000,-41344,148,-,72.1,0.0,3022848,4079616,3031040,4128768,477743,29074,903,35,0,49152,1,0,/input/data/work/5f/240bd84928a0acd9b53ce3ea9b6651,true,-
41,3330246107,-,hu-worker-c41,a0/bb9a57,nf-a0bb9a576d44130fbab8ae3c0e85afad,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19930423_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19930423_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171972722,1722171973000,1722171973000,278,113,-,96.5,0.0,15450112,168202240,15458304,168251392,477602,29065,903,35,1019904,49152,9,0,/input/data/work/a0/bb9a576d44130fbab8ae3c0e85afad,true,-
14,3360303724,-,hu-worker-c24,b7/8e6f9e,nf-b78e6f9e8e9c923ba65a3b3bcd682f27,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19970418_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19970418_20200910_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171972938,1722171928000,1722171929000,-43938,136,-,68.1,0.0,2908160,4079616,2916352,4128768,477217,29069,903,35,0,49152,4,0,/input/data/work/b7/8e6f9e8e9c923ba65a3b3bcd682f27,true,-
27,3391484034,-,hu-worker-c34,6b/376366,nf-6b376366f6af05ebe0226983e0dce435,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19941222_20200913_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19941222_20200913_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171973038,1722171928000,1722171929000,-44038,147,-,72.1,0.0,3076096,4079616,3080192,4128768,476932,29093,903,35,0,49152,3,0,/input/data/work/6b/376366f6af05ebe0226983e0dce435,true,-
33,3356473614,-,hu-worker-c28,93/4cbda0,nf-934cbda0d1613c32ab9b6b229caa5f85,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900704_20200916_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900704_20200916_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171973259,1722171930000,1722171931000,-42259,126,-,76.7,0.0,3035136,4079616,3043328,4128768,477744,29074,903,35,0,49152,6,3,/input/data/work/93/4cbda0d1613c32ab9b6b229caa5f85,true,-
12,3329867673,-,hu-worker-c34,0f/9824ea,nf-0f9824ead3e052c17bc43a4d3dd8529b,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900618_20200916_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900618_20200916_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722171973349,1722171929000,1722171929000,-44349,146,-,77.4,0.0,2936832,4079616,2940928,4128768,476908,29075,903,35,0,49152,3,3,/input/data/work/0f/9824ead3e052c17bc43a4d3dd8529b,true,-
